Batch_Speed,Reflex_ms,GK_Type,Max_Reach,X,Y,Dist,Open_Angle_Rad,Open_Angle_Deg,xG,Goals_per_100,Outcome
25,200,3,0.6,-8,9.5,12.42,0.1301,7.45,0.6407,69,BISA
25,200,3,0.6,-7.5,9.5,12.10,0.1369,7.85,0.6499,80,MUDAH
25,200,3,0.6,-7,9.5,11.80,0.1440,8.25,0.6576,80,MUDAH
25,200,3,0.6,-6.5,9.5,11.51,0.1512,8.66,0.6639,78,MUDAH
25,200,3,0.6,-6,9.5,11.24,0.1586,9.09,0.6690,84,MUDAH
25,200,3,0.6,-5.5,9.5,10.98,0.1660,9.51,0.6732,81,MUDAH
25,200,3,0.6,-5,9.5,10.74,0.1734,9.94,0.6766,83,MUDAH
25,200,3,0.6,-4.5,9.5,10.51,0.1807,10.35,0.6793,80,MUDAH
25,200,3,0.6,-4,9.5,10.31,0.1878,10.76,0.6816,82,MUDAH
25,200,3,0.6,-3.5,9.5,10.12,0.1944,11.14,0.6833,92,MUDAH
25,200,3,0.6,-3,9.5,9.96,0.2006,11.49,0.6847,80,MUDAH
25,200,3,0.6,-2.5,9.5,9.82,0.2061,11.81,0.6858,92,MUDAH
25,200,3,0.6,-2,9.5,9.71,0.2109,12.08,0.6865,87,MUDAH
25,200,3,0.6,-1.5,9.5,9.62,0.2147,12.30,0.6870,76,MUDAH
25,200,3,0.6,-1,9.5,9.55,0.2175,12.46,0.6873,83,MUDAH
25,200,3,0.6,-0.5,9.5,9.51,0.2193,12.56,0.6874,87,MUDAH
25,200,3,0.6,0,9.5,9.50,0.2199,12.60,0.6872,83,MUDAH
25,200,3,0.6,0.5,9.5,9.51,0.2193,12.56,0.6874,83,MUDAH
25,200,3,0.6,1,9.5,9.55,0.2175,12.46,0.6873,80,MUDAH
25,200,3,0.6,1.5,9.5,9.62,0.2147,12.30,0.6870,80,MUDAH
25,200,3,0.6,2,9.5,9.71,0.2109,12.08,0.6865,82,MUDAH
25,200,3,0.6,2.5,9.5,9.82,0.2061,11.81,0.6858,84,MUDAH
25,200,3,0.6,3,9.5,9.96,0.2006,11.49,0.6847,81,MUDAH
25,200,3,0.6,3.5,9.5,10.12,0.1944,11.14,0.6833,81,MUDAH
25,200,3,0.6,4,9.5,10.31,0.1878,10.76,0.6816,91,MUDAH
25,200,3,0.6,4.5,9.5,10.51,0.1807,10.35,0.6793,77,MUDAH
25,200,3,0.6,5,9.5,10.74,0.1734,9.94,0.6766,84,MUDAH
25,200,3,0.6,5.5,9.5,10.98,0.1660,9.51,0.6732,89,MUDAH
25,200,3,0.6,6,9.5,11.24,0.1586,9.09,0.6690,74,MUDAH
25,200,3,0.6,6.5,9.5,11.51,0.1512,8.66,0.6639,85,MUDAH
25,200,3,0.6,7,9.5,11.80,0.1440,8.25,0.6576,89,MUDAH
25,200,3,0.6,7.5,9.5,12.10,0.1369,7.85,0.6499,71,MUDAH
25,200,3,0.6,8,9.5,12.42,0.1301,7.45,0.6407,64,BISA
25,200,3,0.6,8.5,9.5,12.75,0.1235,7.08,0.6294,62,BISA
25,200,3,0.6,9,9.5,13.09,0.1173,6.72,0.6159,43,BISA
25,200,3,0.6,9.5,9.5,13.44,0.1113,6.38,0.5998,35,BISA
25,200,3,0.6,10,9.5,13.79,0.1056,6.05,0.5807,31,BISA
25,200,3,0.6,-10,10,14.14,0.1059,6.07,0.5593,20,SULIT
25,200,3,0.6,-9.5,10,13.79,0.1114,6.38,0.5808,41,BISA
25,200,3,0.6,-9,10,13.45,0.1170,6.70,0.5992,36,BISA
25,200,3,0.6,-8.5,10,13.12,0.1229,7.04,0.6149,44,BISA
25,200,3,0.6,-8,10,12.81,0.1291,7.39,0.6280,67,BISA
25,200,3,0.6,-7.5,10,12.50,0.1354,7.76,0.6389,72,MUDAH
25,200,3,0.6,-7,10,12.21,0.1419,8.13,0.6480,66,BISA
25,200,3,0.6,-6.5,10,11.93,0.1485,8.51,0.6556,85,MUDAH
25,200,3,0.6,-6,10,11.66,0.1553,8.90,0.6618,78,MUDAH
25,200,3,0.6,-5.5,10,11.41,0.1620,9.28,0.6669,89,MUDAH
25,200,3,0.6,-5,10,11.18,0.1687,9.66,0.6711,83,MUDAH
25,200,3,0.6,-4.5,10,10.97,0.1752,10.04,0.6745,82,MUDAH
25,200,3,0.6,-4,10,10.77,0.1815,10.40,0.6772,80,MUDAH
25,200,3,0.6,-3.5,10,10.59,0.1874,10.74,0.6794,84,MUDAH
25,200,3,0.6,-3,10,10.44,0.1928,11.05,0.6812,87,MUDAH
25,200,3,0.6,-2.5,10,10.31,0.1976,11.32,0.6825,87,MUDAH
25,200,3,0.6,-2,10,10.20,0.2018,11.56,0.6835,77,MUDAH
25,200,3,0.6,-1.5,10,10.11,0.2051,11.75,0.6842,83,MUDAH
25,200,3,0.6,-1,10,10.05,0.2075,11.89,0.6846,86,MUDAH
25,200,3,0.6,-0.5,10,10.01,0.2090,11.98,0.6847,84,MUDAH
25,200,3,0.6,0,10,10.00,0.2095,12.01,0.6846,82,MUDAH
25,200,3,0.6,0.5,10,10.01,0.2090,11.98,0.6847,81,MUDAH
25,200,3,0.6,1,10,10.05,0.2075,11.89,0.6846,82,MUDAH
25,200,3,0.6,1.5,10,10.11,0.2051,11.75,0.6842,83,MUDAH
25,200,3,0.6,2,10,10.20,0.2018,11.56,0.6835,85,MUDAH
25,200,3,0.6,2.5,10,10.31,0.1976,11.32,0.6825,84,MUDAH
25,200,3,0.6,3,10,10.44,0.1928,11.05,0.6812,83,MUDAH
25,200,3,0.6,3.5,10,10.59,0.1874,10.74,0.6794,86,MUDAH
25,200,3,0.6,4,10,10.77,0.1815,10.40,0.6772,75,MUDAH
25,200,3,0.6,4.5,10,10.97,0.1752,10.04,0.6745,84,MUDAH
25,200,3,0.6,5,10,11.18,0.1687,9.66,0.6711,74,MUDAH
25,200,3,0.6,5.5,10,11.41,0.1620,9.28,0.6669,84,MUDAH
25,200,3,0.6,6,10,11.66,0.1553,8.90,0.6618,76,MUDAH
25,200,3,0.6,6.5,10,11.93,0.1485,8.51,0.6556,84,MUDAH
25,200,3,0.6,7,10,12.21,0.1419,8.13,0.6480,82,MUDAH
25,200,3,0.6,7.5,10,12.50,0.1354,7.76,0.6389,75,MUDAH
25,200,3,0.6,8,10,12.81,0.1291,7.39,0.6280,54,BISA
25,200,3,0.6,8.5,10,13.12,0.1229,7.04,0.6149,51,BISA
25,200,3,0.6,9,10,13.45,0.1170,6.70,0.5992,49,BISA
25,200,3,0.6,9.5,10,13.79,0.1114,6.38,0.5808,31,BISA
25,200,3,0.6,10,10,14.14,0.1059,6.07,0.5593,27,SULIT
25,200,3,0.6,-10,10.5,14.50,0.1060,6.07,0.5339,28,SULIT
25,200,3,0.6,-9.5,10.5,14.16,0.1111,6.37,0.5579,29,SULIT
25,200,3,0.6,-9,10.5,13.83,0.1165,6.67,0.5788,33,BISA
25,200,3,0.6,-8.5,10.5,13.51,0.1220,6.99,0.5966,46,BISA
25,200,3,0.6,-8,10.5,13.20,0.1277,7.32,0.6119,57,BISA
25,200,3,0.6,-7.5,10.5,12.90,0.1336,7.66,0.6247,73,MUDAH
25,200,3,0.6,-7,10.5,12.62,0.1396,8.00,0.6355,76,MUDAH
25,200,3,0.6,-6.5,10.5,12.35,0.1457,8.35,0.6445,72,MUDAH
25,200,3,0.6,-6,10.5,12.09,0.1519,8.70,0.6520,83,MUDAH
25,200,3,0.6,-5.5,10.5,11.85,0.1580,9.05,0.6582,85,MUDAH
25,200,3,0.6,-5,10.5,11.63,0.1640,9.40,0.6633,82,MUDAH
25,200,3,0.6,-4.5,10.5,11.42,0.1699,9.73,0.6675,87,MUDAH
25,200,3,0.6,-4,10.5,11.24,0.1754,10.05,0.6710,78,MUDAH
25,200,3,0.6,-3.5,10.5,11.07,0.1807,10.35,0.6737,84,MUDAH
25,200,3,0.6,-3,10.5,10.92,0.1855,10.63,0.6759,84,MUDAH
25,200,3,0.6,-2.5,10.5,10.79,0.1897,10.87,0.6776,86,MUDAH
25,200,3,0.6,-2,10.5,10.69,0.1934,11.08,0.6789,84,MUDAH
25,200,3,0.6,-1.5,10.5,10.61,0.1963,11.25,0.6798,78,MUDAH
25,200,3,0.6,-1,10.5,10.55,0.1984,11.37,0.6803,83,MUDAH
25,200,3,0.6,-0.5,10.5,10.51,0.1997,11.44,0.6805,87,MUDAH
25,200,3,0.6,0,10.5,10.50,0.2001,11.47,0.6804,86,MUDAH
25,200,3,0.6,0.5,10.5,10.51,0.1997,11.44,0.6805,82,MUDAH
25,200,3,0.6,1,10.5,10.55,0.1984,11.37,0.6803,79,MUDAH
25,200,3,0.6,1.5,10.5,10.61,0.1963,11.25,0.6798,88,MUDAH
25,200,3,0.6,2,10.5,10.69,0.1934,11.08,0.6789,77,MUDAH
25,200,3,0.6,2.5,10.5,10.79,0.1897,10.87,0.6776,82,MUDAH
25,200,3,0.6,3,10.5,10.92,0.1855,10.63,0.6759,82,MUDAH
25,200,3,0.6,3.5,10.5,11.07,0.1807,10.35,0.6737,87,MUDAH
25,200,3,0.6,4,10.5,11.24,0.1754,10.05,0.6710,87,MUDAH
25,200,3,0.6,4.5,10.5,11.42,0.1699,9.73,0.6675,83,MUDAH
25,200,3,0.6,5,10.5,11.63,0.1640,9.40,0.6633,89,MUDAH
25,200,3,0.6,5.5,10.5,11.85,0.1580,9.05,0.6582,83,MUDAH
25,200,3,0.6,6,10.5,12.09,0.1519,8.70,0.6520,82,MUDAH
25,200,3,0.6,6.5,10.5,12.35,0.1457,8.35,0.6445,77,MUDAH
25,200,3,0.6,7,10.5,12.62,0.1396,8.00,0.6355,72,MUDAH
25,200,3,0.6,7.5,10.5,12.90,0.1336,7.66,0.6247,63,BISA
25,200,3,0.6,8,10.5,13.20,0.1277,7.32,0.6119,63,BISA
25,200,3,0.6,8.5,10.5,13.51,0.1220,6.99,0.5966,47,BISA
25,200,3,0.6,9,10.5,13.83,0.1165,6.67,0.5788,41,BISA
25,200,3,0.6,9.5,10.5,14.16,0.1111,6.37,0.5579,31,BISA
25,200,3,0.6,10,10.5,14.50,0.1060,6.07,0.5339,22,SULIT
25,200,3,0.6,-10,11,14.87,0.1058,6.06,0.5046,11,SULIT
25,200,3,0.6,-9.5,11,14.53,0.1107,6.34,0.5309,26,SULIT
25,200,3,0.6,-9,11,14.21,0.1157,6.63,0.5541,25,SULIT
25,200,3,0.6,-8.5,11,13.90,0.1209,6.93,0.5744,51,BISA
25,200,3,0.6,-8,11,13.60,0.1262,7.23,0.5919,52,BISA
25,200,3,0.6,-7.5,11,13.31,0.1317,7.55,0.6068,61,BISA
25,200,3,0.6,-7,11,13.04,0.1373,7.86,0.6195,75,MUDAH
25,200,3,0.6,-6.5,11,12.78,0.1429,8.19,0.6302,82,MUDAH
25,200,3,0.6,-6,11,12.53,0.1485,8.51,0.6392,82,MUDAH
25,200,3,0.6,-5.5,11,12.30,0.1540,8.82,0.6467,83,MUDAH
25,200,3,0.6,-5,11,12.08,0.1595,9.14,0.6529,81,MUDAH
25,200,3,0.6,-4.5,11,11.88,0.1647,9.44,0.6581,81,MUDAH
25,200,3,0.6,-4,11,11.70,0.1697,9.72,0.6623,82,MUDAH
25,200,3,0.6,-3.5,11,11.54,0.1744,9.99,0.6657,90,MUDAH
25,200,3,0.6,-3,11,11.40,0.1786,10.24,0.6685,87,MUDAH
25,200,3,0.6,-2.5,11,11.28,0.1824,10.45,0.6706,91,MUDAH
25,200,3,0.6,-2,11,11.18,0.1856,10.63,0.6723,84,MUDAH
25,200,3,0.6,-1.5,11,11.10,0.1882,10.78,0.6734,82,MUDAH
25,200,3,0.6,-1,11,11.05,0.1900,10.89,0.6741,87,MUDAH
25,200,3,0.6,-0.5,11,11.01,0.1912,10.95,0.6745,90,MUDAH
25,200,3,0.6,0,11,11.00,0.1915,10.97,0.6744,85,MUDAH
25,200,3,0.6,0.5,11,11.01,0.1912,10.95,0.6745,84,MUDAH
25,200,3,0.6,1,11,11.05,0.1900,10.89,0.6741,85,MUDAH
25,200,3,0.6,1.5,11,11.10,0.1882,10.78,0.6734,83,MUDAH
25,200,3,0.6,2,11,11.18,0.1856,10.63,0.6723,86,MUDAH
25,200,3,0.6,2.5,11,11.28,0.1824,10.45,0.6706,78,MUDAH
25,200,3,0.6,3,11,11.40,0.1786,10.24,0.6685,78,MUDAH
25,200,3,0.6,3.5,11,11.54,0.1744,9.99,0.6657,81,MUDAH
25,200,3,0.6,4,11,11.70,0.1697,9.72,0.6623,80,MUDAH
25,200,3,0.6,4.5,11,11.88,0.1647,9.44,0.6581,78,MUDAH
25,200,3,0.6,5,11,12.08,0.1595,9.14,0.6529,83,MUDAH
25,200,3,0.6,5.5,11,12.30,0.1540,8.82,0.6467,81,MUDAH
25,200,3,0.6,6,11,12.53,0.1485,8.51,0.6392,85,MUDAH
25,200,3,0.6,6.5,11,12.78,0.1429,8.19,0.6302,83,MUDAH
25,200,3,0.6,7,11,13.04,0.1373,7.86,0.6195,68,BISA
25,200,3,0.6,7.5,11,13.31,0.1317,7.55,0.6068,65,BISA
25,200,3,0.6,8,11,13.60,0.1262,7.23,0.5919,52,BISA
25,200,3,0.6,8.5,11,13.90,0.1209,6.93,0.5744,44,BISA
25,200,3,0.6,9,11,14.21,0.1157,6.63,0.5541,33,BISA
25,200,3,0.6,9.5,11,14.53,0.1107,6.34,0.5309,23,SULIT
25,200,3,0.6,10,11,14.87,0.1058,6.06,0.5046,12,SULIT
25,200,3,0.6,-10,11.5,15.24,0.1054,6.04,0.4713,11,SULIT
25,200,3,0.6,-9.5,11.5,14.92,0.1100,6.30,0.4997,11,SULIT
25,200,3,0.6,-9,11.5,14.60,0.1147,6.57,0.5252,24,SULIT
25,200,3,0.6,-8.5,11.5,14.30,0.1196,6.85,0.5478,34,BISA
25,200,3,0.6,-8,11.5,14.01,0.1246,7.14,0.5676,49,BISA
25,200,3,0.6,-7.5,11.5,13.73,0.1297,7.43,0.5847,54,BISA
25,200,3,0.6,-7,11.5,13.46,0.1348,7.72,0.5994,60,BISA
25,200,3,0.6,-6.5,11.5,13.21,0.1399,8.02,0.6120,68,BISA
25,200,3,0.6,-6,11.5,12.97,0.1451,8.31,0.6227,73,MUDAH
25,200,3,0.6,-5.5,11.5,12.75,0.1501,8.60,0.6317,88,MUDAH
25,200,3,0.6,-5,11.5,12.54,0.1550,8.88,0.6392,84,MUDAH
25,200,3,0.6,-4.5,11.5,12.35,0.1598,9.15,0.6455,83,MUDAH
25,200,3,0.6,-4,11.5,12.18,0.1643,9.41,0.6507,79,MUDAH
25,200,3,0.6,-3.5,11.5,12.02,0.1684,9.65,0.6550,79,MUDAH
25,200,3,0.6,-3,11.5,11.88,0.1722,9.87,0.6584,91,MUDAH
25,200,3,0.6,-2.5,11.5,11.77,0.1756,10.06,0.6611,86,MUDAH
25,200,3,0.6,-2,11.5,11.67,0.1784,10.22,0.6632,81,MUDAH
25,200,3,0.6,-1.5,11.5,11.60,0.1807,10.35,0.6646,73,MUDAH
25,200,3,0.6,-1,11.5,11.54,0.1823,10.45,0.6656,76,MUDAH
25,200,3,0.6,-0.5,11.5,11.51,0.1833,10.50,0.6661,86,MUDAH
25,200,3,0.6,0,11.5,11.50,0.1836,10.52,0.6660,77,MUDAH
25,200,3,0.6,0.5,11.5,11.51,0.1833,10.50,0.6661,79,MUDAH
25,200,3,0.6,1,11.5,11.54,0.1823,10.45,0.6656,87,MUDAH
25,200,3,0.6,1.5,11.5,11.60,0.1807,10.35,0.6646,80,MUDAH
25,200,3,0.6,2,11.5,11.67,0.1784,10.22,0.6632,87,MUDAH
25,200,3,0.6,2.5,11.5,11.77,0.1756,10.06,0.6611,85,MUDAH
25,200,3,0.6,3,11.5,11.88,0.1722,9.87,0.6584,88,MUDAH
25,200,3,0.6,3.5,11.5,12.02,0.1684,9.65,0.6550,82,MUDAH
25,200,3,0.6,4,11.5,12.18,0.1643,9.41,0.6507,84,MUDAH
25,200,3,0.6,4.5,11.5,12.35,0.1598,9.15,0.6455,82,MUDAH
25,200,3,0.6,5,11.5,12.54,0.1550,8.88,0.6392,87,MUDAH
25,200,3,0.6,5.5,11.5,12.75,0.1501,8.60,0.6317,87,MUDAH
25,200,3,0.6,6,11.5,12.97,0.1451,8.31,0.6227,80,MUDAH
25,200,3,0.6,6.5,11.5,13.21,0.1399,8.02,0.6120,74,MUDAH
25,200,3,0.6,7,11.5,13.46,0.1348,7.72,0.5994,71,MUDAH
25,200,3,0.6,7.5,11.5,13.73,0.1297,7.43,0.5847,51,BISA
25,200,3,0.6,8,11.5,14.01,0.1246,7.14,0.5676,47,BISA
25,200,3,0.6,8.5,11.5,14.30,0.1196,6.85,0.5478,41,BISA
25,200,3,0.6,9,11.5,14.60,0.1147,6.57,0.5252,28,SULIT
25,200,3,0.6,9.5,11.5,14.92,0.1100,6.30,0.4997,13,SULIT
25,200,3,0.6,10,11.5,15.24,0.1054,6.04,0.4713,8,SULIT
25,200,3,0.6,-10,12,15.62,0.1048,6.01,0.4346,0,SULIT
25,200,3,0.6,-9.5,12,15.31,0.1092,6.25,0.4645,8,SULIT
25,200,3,0.6,-9,12,15.00,0.1136,6.51,0.4920,21,SULIT
25,200,3,0.6,-8.5,12,14.71,0.1182,6.77,0.5167,27,SULIT
25,200,3,0.6,-8,12,14.42,0.1228,7.04,0.5387,37,BISA
25,200,3,0.6,-7.5,12,14.15,0.1275,7.31,0.5580,49,BISA
25,200,3,0.6,-7,12,13.89,0.1323,7.58,0.5749,59,BISA
25,200,3,0.6,-6.5,12,13.65,0.1370,7.85,0.5895,71,MUDAH
25,200,3,0.6,-6,12,13.42,0.1417,8.12,0.6020,61,BISA
25,200,3,0.6,-5.5,12,13.20,0.1463,8.38,0.6127,77,MUDAH
25,200,3,0.6,-5,12,13.00,0.1508,8.64,0.6217,65,BISA
25,200,3,0.6,-4.5,12,12.82,0.1551,8.88,0.6293,77,MUDAH
25,200,3,0.6,-4,12,12.65,0.1591,9.12,0.6356,86,MUDAH
25,200,3,0.6,-3.5,12,12.50,0.1628,9.33,0.6408,90,MUDAH
25,200,3,0.6,-3,12,12.37,0.1662,9.52,0.6450,85,MUDAH
25,200,3,0.6,-2.5,12,12.26,0.1692,9.69,0.6484,75,MUDAH
25,200,3,0.6,-2,12,12.17,0.1717,9.84,0.6510,82,MUDAH
25,200,3,0.6,-1.5,12,12.09,0.1737,9.95,0.6529,85,MUDAH
25,200,3,0.6,-1,12,12.04,0.1752,10.04,0.6541,82,MUDAH
25,200,3,0.6,-0.5,12,12.01,0.1761,10.09,0.6548,81,MUDAH
25,200,3,0.6,0,12,12.00,0.1764,10.10,0.6548,88,MUDAH
25,200,3,0.6,0.5,12,12.01,0.1761,10.09,0.6548,89,MUDAH
25,200,3,0.6,1,12,12.04,0.1752,10.04,0.6541,86,MUDAH
25,200,3,0.6,1.5,12,12.09,0.1737,9.95,0.6529,84,MUDAH
25,200,3,0.6,2,12,12.17,0.1717,9.84,0.6510,87,MUDAH
25,200,3,0.6,2.5,12,12.26,0.1692,9.69,0.6484,77,MUDAH
25,200,3,0.6,3,12,12.37,0.1662,9.52,0.6450,85,MUDAH
25,200,3,0.6,3.5,12,12.50,0.1628,9.33,0.6408,86,MUDAH
25,200,3,0.6,4,12,12.65,0.1591,9.12,0.6356,76,MUDAH
25,200,3,0.6,4.5,12,12.82,0.1551,8.88,0.6293,80,MUDAH
25,200,3,0.6,5,12,13.00,0.1508,8.64,0.6217,77,MUDAH
25,200,3,0.6,5.5,12,13.20,0.1463,8.38,0.6127,76,MUDAH
25,200,3,0.6,6,12,13.42,0.1417,8.12,0.6020,61,BISA
25,200,3,0.6,6.5,12,13.65,0.1370,7.85,0.5895,64,BISA
25,200,3,0.6,7,12,13.89,0.1323,7.58,0.5749,56,BISA
25,200,3,0.6,7.5,12,14.15,0.1275,7.31,0.5580,50,BISA
25,200,3,0.6,8,12,14.42,0.1228,7.04,0.5387,42,BISA
25,200,3,0.6,8.5,12,14.71,0.1182,6.77,0.5167,28,SULIT
25,200,3,0.6,9,12,15.00,0.1136,6.51,0.4920,22,SULIT
25,200,3,0.6,9.5,12,15.31,0.1092,6.25,0.4645,7,SULIT
25,200,3,0.6,10,12,15.62,0.1048,6.01,0.4346,0,SULIT
25,200,3,0.6,-10,12.5,16.01,0.1041,5.96,0.3951,0,SULIT
25,200,3,0.6,-9.5,12.5,15.70,0.1082,6.20,0.4259,2,SULIT
25,200,3,0.6,-9,12.5,15.40,0.1124,6.44,0.4547,12,SULIT
25,200,3,0.6,-8.5,12.5,15.12,0.1166,6.68,0.4812,34,BISA
25,200,3,0.6,-8,12.5,14.84,0.1210,6.93,0.5051,34,BISA
25,200,3,0.6,-7.5,12.5,14.58,0.1253,7.18,0.5266,41,BISA
25,200,3,0.6,-7,12.5,14.33,0.1297,7.43,0.5455,47,BISA
25,200,3,0.6,-6.5,12.5,14.09,0.1341,7.68,0.5621,60,BISA
25,200,3,0.6,-6,12.5,13.87,0.1384,7.93,0.5766,56,BISA
25,200,3,0.6,-5.5,12.5,13.66,0.1426,8.17,0.5890,62,BISA
25,200,3,0.6,-5,12.5,13.46,0.1467,8.40,0.5997,71,MUDAH
25,200,3,0.6,-4.5,12.5,13.29,0.1505,8.62,0.6087,79,MUDAH
25,200,3,0.6,-4,12.5,13.12,0.1542,8.83,0.6163,85,MUDAH
25,200,3,0.6,-3.5,12.5,12.98,0.1575,9.03,0.6226,80,MUDAH
25,200,3,0.6,-3,12.5,12.85,0.1606,9.20,0.6278,85,MUDAH
25,200,3,0.6,-2.5,12.5,12.75,0.1632,9.35,0.6319,84,MUDAH
25,200,3,0.6,-2,12.5,12.66,0.1655,9.48,0.6351,85,MUDAH
25,200,3,0.6,-1.5,12.5,12.59,0.1673,9.58,0.6375,87,MUDAH
25,200,3,0.6,-1,12.5,12.54,0.1686,9.66,0.6391,80,MUDAH
25,200,3,0.6,-0.5,12.5,12.51,0.1694,9.70,0.6400,86,MUDAH
25,200,3,0.6,0,12.5,12.50,0.1696,9.72,0.6401,78,MUDAH
25,200,3,0.6,0.5,12.5,12.51,0.1694,9.70,0.6400,84,MUDAH
25,200,3,0.6,1,12.5,12.54,0.1686,9.66,0.6391,83,MUDAH
25,200,3,0.6,1.5,12.5,12.59,0.1673,9.58,0.6375,87,MUDAH
25,200,3,0.6,2,12.5,12.66,0.1655,9.48,0.6351,82,MUDAH
25,200,3,0.6,2.5,12.5,12.75,0.1632,9.35,0.6319,80,MUDAH
25,200,3,0.6,3,12.5,12.85,0.1606,9.20,0.6278,89,MUDAH
25,200,3,0.6,3.5,12.5,12.98,0.1575,9.03,0.6226,83,MUDAH
25,200,3,0.6,4,12.5,13.12,0.1542,8.83,0.6163,82,MUDAH
25,200,3,0.6,4.5,12.5,13.29,0.1505,8.62,0.6087,68,BISA
25,200,3,0.6,5,12.5,13.46,0.1467,8.40,0.5997,73,MUDAH
25,200,3,0.6,5.5,12.5,13.66,0.1426,8.17,0.5890,63,BISA
25,200,3,0.6,6,12.5,13.87,0.1384,7.93,0.5766,57,BISA
25,200,3,0.6,6.5,12.5,14.09,0.1341,7.68,0.5621,54,BISA
25,200,3,0.6,7,12.5,14.33,0.1297,7.43,0.5455,47,BISA
25,200,3,0.6,7.5,12.5,14.58,0.1253,7.18,0.5266,43,BISA
25,200,3,0.6,8,12.5,14.84,0.1210,6.93,0.5051,23,SULIT
25,200,3,0.6,8.5,12.5,15.12,0.1166,6.68,0.4812,23,SULIT
25,200,3,0.6,9,12.5,15.40,0.1124,6.44,0.4547,17,SULIT
25,200,3,0.6,9.5,12.5,15.70,0.1082,6.20,0.4259,1,SULIT
25,200,3,0.6,10,12.5,16.01,0.1041,5.96,0.3951,0,SULIT
25,200,3,0.6,-10,13,16.40,0.1032,5.91,0.3538,0,SULIT
25,200,3,0.6,-9.5,13,16.10,0.1071,6.14,0.3847,0,SULIT
25,200,3,0.6,-9,13,15.81,0.1110,6.36,0.4142,9,SULIT
25,200,3,0.6,-8.5,13,15.53,0.1150,6.59,0.4418,21,SULIT
25,200,3,0.6,-8,13,15.26,0.1191,6.82,0.4672,24,SULIT
25,200,3,0.6,-7.5,13,15.01,0.1231,7.05,0.4904,34,BISA
25,200,3,0.6,-7,13,14.76,0.1272,7.29,0.5112,38,BISA
25,200,3,0.6,-6.5,13,14.53,0.1312,7.52,0.5298,37,BISA
25,200,3,0.6,-6,13,14.32,0.1351,7.74,0.5461,58,BISA
25,200,3,0.6,-5.5,13,14.12,0.1390,7.96,0.5603,53,BISA
25,200,3,0.6,-5,13,13.93,0.1427,8.18,0.5726,73,MUDAH
25,200,3,0.6,-4.5,13,13.76,0.1462,8.38,0.5832,62,BISA
25,200,3,0.6,-4,13,13.60,0.1495,8.57,0.5922,71,MUDAH
25,200,3,0.6,-3.5,13,13.46,0.1526,8.74,0.5997,78,MUDAH
25,200,3,0.6,-3,13,13.34,0.1553,8.90,0.6059,68,BISA
25,200,3,0.6,-2.5,13,13.24,0.1577,9.03,0.6109,78,MUDAH
25,200,3,0.6,-2,13,13.15,0.1597,9.15,0.6149,82,MUDAH
25,200,3,0.6,-1.5,13,13.09,0.1613,9.24,0.6178,86,MUDAH
25,200,3,0.6,-1,13,13.04,0.1624,9.31,0.6198,80,MUDAH
25,200,3,0.6,-0.5,13,13.01,0.1631,9.35,0.6210,81,MUDAH
25,200,3,0.6,0,13,13.00,0.1634,9.36,0.6213,79,MUDAH
25,200,3,0.6,0.5,13,13.01,0.1631,9.35,0.6210,81,MUDAH
25,200,3,0.6,1,13,13.04,0.1624,9.31,0.6198,80,MUDAH
25,200,3,0.6,1.5,13,13.09,0.1613,9.24,0.6178,88,MUDAH
25,200,3,0.6,2,13,13.15,0.1597,9.15,0.6149,85,MUDAH
25,200,3,0.6,2.5,13,13.24,0.1577,9.03,0.6109,78,MUDAH
25,200,3,0.6,3,13,13.34,0.1553,8.90,0.6059,72,MUDAH
25,200,3,0.6,3.5,13,13.46,0.1526,8.74,0.5997,70,MUDAH
25,200,3,0.6,4,13,13.60,0.1495,8.57,0.5922,67,BISA
25,200,3,0.6,4.5,13,13.76,0.1462,8.38,0.5832,66,BISA
25,200,3,0.6,5,13,13.93,0.1427,8.18,0.5726,63,BISA
25,200,3,0.6,5.5,13,14.12,0.1390,7.96,0.5603,56,BISA
25,200,3,0.6,6,13,14.32,0.1351,7.74,0.5461,55,BISA
25,200,3,0.6,6.5,13,14.53,0.1312,7.52,0.5298,43,BISA
25,200,3,0.6,7,13,14.76,0.1272,7.29,0.5112,43,BISA
25,200,3,0.6,7.5,13,15.01,0.1231,7.05,0.4904,33,BISA
25,200,3,0.6,8,13,15.26,0.1191,6.82,0.4672,19,SULIT
25,200,3,0.6,8.5,13,15.53,0.1150,6.59,0.4418,18,SULIT
25,200,3,0.6,9,13,15.81,0.1110,6.36,0.4142,8,SULIT
25,200,3,0.6,9.5,13,16.10,0.1071,6.14,0.3847,0,SULIT
25,200,3,0.6,10,13,16.40,0.1032,5.91,0.3538,0,SULIT
25,200,3,0.6,-10,13.5,16.80,0.1023,5.86,0.3119,0,SULIT
25,200,3,0.6,-9.5,13.5,16.51,0.1059,6.07,0.3420,0,SULIT
25,200,3,0.6,-9,13.5,16.22,0.1096,6.28,0.3713,0,SULIT
25,200,3,0.6,-8.5,13.5,15.95,0.1133,6.49,0.3993,5,SULIT
25,200,3,0.6,-8,13.5,15.69,0.1171,6.71,0.4256,16,SULIT
25,200,3,0.6,-7.5,13.5,15.44,0.1209,6.93,0.4499,27,SULIT
25,200,3,0.6,-7,13.5,15.21,0.1246,7.14,0.4722,25,SULIT
25,200,3,0.6,-6.5,13.5,14.98,0.1283,7.35,0.4924,47,BISA
